303,ABILITY_INFO_344,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Carve.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,303
303,ABILITY_INFO_344,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Carve.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,303
303,ABILITY_INFO_344,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Carve.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,303
303,ABILITY_INFO_344,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Carve.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,303
315,ABILITY_INFO_345,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Scarlet Kisses/Hundred
Kisses.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,315
315,ABILITY_INFO_345,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Scarlet Kisses/Hundred
Kisses.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,315
315,ABILITY_INFO_345,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Scarlet Kisses/Hundred
Kisses.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,315
315,ABILITY_INFO_345,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Scarlet Kisses/Hundred
Kisses.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,315
315,ABILITY_INFO_345,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Scarlet Kisses/Hundred
Kisses.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,315
315,ABILITY_INFO_345,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Scarlet Kisses/Hundred
Kisses.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases stagger power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,315
339,ABILITY_INFO_346,"ダッシュ中、ダッシュジャンプ中の
物理防御力と魔法防御力が増加するとともに
攻撃を受けても体勢を崩されにくくなる
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加
より体勢を崩されにくくなる</COL>","Increases physical and magic defense and makes
you harder to stagger while dashing/dash jumping.
<COL ffdc78>LV UP: Further increases
defense/stagger resist.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,339
339,ABILITY_INFO_346,"ダッシュ中、ダッシュジャンプ中の
物理防御力と魔法防御力が増加するとともに
攻撃を受けても体勢を崩されにくくなる
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加
より体勢を崩されにくくなる</COL>","Increases physical and magic defense and makes
you harder to stagger while dashing/dash jumping.
<COL ffdc78>LV UP: Further increases
defense/stagger resist.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,339
339,ABILITY_INFO_346,"ダッシュ中、ダッシュジャンプ中の
物理防御力と魔法防御力が増加するとともに
攻撃を受けても体勢を崩されにくくなる
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加
より体勢を崩されにくくなる</COL>","Increases physical and magic defense and makes
you harder to stagger while dashing/dash jumping.
<COL ffdc78>LV UP: Further increases
defense/stagger resist.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,339
339,ABILITY_INFO_346,"ダッシュ中、ダッシュジャンプ中の
物理防御力と魔法防御力が増加するとともに
攻撃を受けても体勢を崩されにくくなる
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加
より体勢を崩されにくくなる</COL>","Increases physical and magic defense and makes
you harder to stagger while dashing/dash jumping.
<COL ffdc78>LV UP: Further increases
defense/stagger resist.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,339
339,ABILITY_INFO_346,"ダッシュ中、ダッシュジャンプ中の
物理防御力と魔法防御力が増加するとともに
攻撃を受けても体勢を崩されにくくなる
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加
より体勢を崩されにくくなる</COL>","Increases physical and magic defense and makes
you harder to stagger while dashing/dash jumping.
<COL ffdc78>LV UP: Further increases
defense/stagger resist.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,339
339,ABILITY_INFO_346,"ダッシュ中、ダッシュジャンプ中の
物理防御力と魔法防御力が増加するとともに
攻撃を受けても体勢を崩されにくくなる
<COL ffdc78>LV UP毎に物理/魔法防御力がより増加
より体勢を崩されにくくなる</COL>","Increases physical and magic defense and makes
you harder to stagger while dashing/dash jumping.
<COL ffdc78>LV UP: Further increases
defense/stagger resist.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,339
351,ABILITY_INFO_347,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,351
351,ABILITY_INFO_347,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,351
351,ABILITY_INFO_347,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,351
351,ABILITY_INFO_347,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,351
351,ABILITY_INFO_347,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,351
351,ABILITY_INFO_347,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で吹き飛ばし力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases blow power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,351
327,ABILITY_INFO_348,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance attack and exhaust attack
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,327
327,ABILITY_INFO_348,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance attack and exhaust attack
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,327
327,ABILITY_INFO_348,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance attack and exhaust attack
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,327
327,ABILITY_INFO_348,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance attack and exhaust attack
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,327
327,ABILITY_INFO_348,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance attack and exhaust attack
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,327
327,ABILITY_INFO_348,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage.
LV5～6: Increases chance attack and exhaust attack
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,327
363,ABILITY_INFO_349,"チャンス攻力が上昇し、怒り状態の強敵を
ダウンさせやすくなる
<COL ffdc78>LV UP毎にチャンス攻力がより増加</COL>","Increases your chance attack power, making it
easier to down enraged enemies.
<COL ffdc78>LV UP: Further increases chance
attack power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,363
363,ABILITY_INFO_349,"チャンス攻力が上昇し、怒り状態の強敵を
ダウンさせやすくなる
<COL ffdc78>LV UP毎にチャンス攻力がより増加</COL>","Increases your chance attack power, making it
easier to down enraged enemies.
<COL ffdc78>LV UP: Further increases chance
attack power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,363
363,ABILITY_INFO_349,"チャンス攻力が上昇し、怒り状態の強敵を
ダウンさせやすくなる
<COL ffdc78>LV UP毎にチャンス攻力がより増加</COL>","Increases your chance attack power, making it
easier to down enraged enemies.
<COL ffdc78>LV UP: Further increases chance
attack power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,363
363,ABILITY_INFO_349,"チャンス攻力が上昇し、怒り状態の強敵を
ダウンさせやすくなる
<COL ffdc78>LV UP毎にチャンス攻力がより増加</COL>","Increases your chance attack power, making it
easier to down enraged enemies.
<COL ffdc78>LV UP: Further increases chance
attack power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,363
363,ABILITY_INFO_349,"チャンス攻力が上昇し、怒り状態の強敵を
ダウンさせやすくなる
<COL ffdc78>LV UP毎にチャンス攻力がより増加</COL>","Increases your chance attack power, making it
easier to down enraged enemies.
<COL ffdc78>LV UP: Further increases chance
attack power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,363
363,ABILITY_INFO_349,"チャンス攻力が上昇し、怒り状態の強敵を
ダウンさせやすくなる
<COL ffdc78>LV UP毎にチャンス攻力がより増加</COL>","Increases your chance attack power, making it
easier to down enraged enemies.
<COL ffdc78>LV UP: Further increases chance
attack power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,363
375,ABILITY_INFO_350,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the amount of damage dealt by Carve.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,375
375,ABILITY_INFO_350,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the amount of damage dealt by Carve.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,375
375,ABILITY_INFO_350,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the amount of damage dealt by Carve.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,375
375,ABILITY_INFO_350,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the amount of damage dealt by Carve.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,375
375,ABILITY_INFO_350,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the amount of damage dealt by Carve.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,375
375,ABILITY_INFO_350,"連斬のダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the amount of damage dealt by Carve.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,375
387,ABILITY_INFO_351,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Scarlet Kisses/Hundred Kisses.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increase chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,387
387,ABILITY_INFO_351,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Scarlet Kisses/Hundred Kisses.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increase chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,387
387,ABILITY_INFO_351,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Scarlet Kisses/Hundred Kisses.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increase chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,387
387,ABILITY_INFO_351,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Scarlet Kisses/Hundred Kisses.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increase chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,387
387,ABILITY_INFO_351,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Scarlet Kisses/Hundred Kisses.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increase chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,387
387,ABILITY_INFO_351,"百裂斬り/阿修羅斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases damage of Scarlet Kisses/Hundred Kisses.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increase chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,387
411,ABILITY_INFO_352,"筋力が増加する
<COL ffdc78>LV UP毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,411
411,ABILITY_INFO_352,"筋力が増加する
<COL ffdc78>LV UP毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,411
411,ABILITY_INFO_352,"筋力が増加する
<COL ffdc78>LV UP毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,411
411,ABILITY_INFO_352,"筋力が増加する
<COL ffdc78>LV UP毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,411
411,ABILITY_INFO_352,"筋力が増加する
<COL ffdc78>LV UP毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,411
411,ABILITY_INFO_352,"筋力が増加する
<COL ffdc78>LV UP毎に筋力がより増加</COL>","Increases physical power.
<COL ffdc78>LV UP: Further increases physical
power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,411
423,ABILITY_INFO_353,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,423
423,ABILITY_INFO_353,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,423
423,ABILITY_INFO_353,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,423
423,ABILITY_INFO_353,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,423
423,ABILITY_INFO_353,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,423
423,ABILITY_INFO_353,"回し蹴りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6でチャンス攻力と疲労攻力が増加</COL>","Increases the damage of Roundhouse Kick.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases chance and exhaust attack.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,423
399,ABILITY_INFO_354,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,399
399,ABILITY_INFO_354,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,399
399,ABILITY_INFO_354,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,399
399,ABILITY_INFO_354,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,399
399,ABILITY_INFO_354,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,399
399,ABILITY_INFO_354,"乱斬り/大乱斬りのダメージ量が増加する
<COL ffdc78>LV UP毎にダメージがより増加
LV5～6で気絶攻力が増加</COL>","Increases the damage of Scarlet Slashes/Hundred
Slashes.
<COL ffdc78>LV UP: Further increases damage dealt.
LV5～6: Increases stun power.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,399
435,ABILITY_INFO_355,"転身のスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Forward Roll.
<COL ffdc78>LV UP: Further reduces stamina
cost.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,435
435,ABILITY_INFO_355,"転身のスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Forward Roll.
<COL ffdc78>LV UP: Further reduces stamina
cost.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,435
435,ABILITY_INFO_355,"転身のスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Forward Roll.
<COL ffdc78>LV UP: Further reduces stamina
cost.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,435
435,ABILITY_INFO_355,"転身のスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Forward Roll.
<COL ffdc78>LV UP: Further reduces stamina
cost.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,435
435,ABILITY_INFO_355,"転身のスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Forward Roll.
<COL ffdc78>LV UP: Further reduces stamina
cost.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,435
435,ABILITY_INFO_355,"転身のスタミナ消費量が軽減される
<COL ffdc78>LV UP毎にスタミナ消費がさらに減少</COL>","Reduces stamina cost of Forward Roll.
<COL ffdc78>LV UP: Further reduces stamina
cost.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,435
